,0
book,price
30690785856,$ 5.99
30382383293,$ 7.65
30733865537,$ 5.94
22402993292,$ 14.52
7386826221,$ 35.00
30669913770,$ 3.00
30352115283,$ 6.51
30739519522,$ 5.20
30669677244,$ 5.99
30137587145,$ 29.00
30412609752,$ 16.25
30706825067,$ 30.42
210090564,$ 10.00
30615893456,$ 6.28
30712109827,$ 14.39
1038934643,$ 6.00
30656518093,$ 1.99
30310713848,$ 3.50
30699487840,$ 3.69
30601365524,$ 2.50
925276539,$ 22.95
30747383657,$ 3.80
30289735825,$ 15.00
22844622511,$ 2.00
4554975104,$ 7.00
3582833122,$ 2.50
30532341700,$ 12.07
30030306233,$ 25.00
17355172575,$ 6.99
30717708877,$ 4.40
30647183032,$ 6.81
30697851238,$ 3.69
12635135935,$ 12.00
30750384119,$ 5.68
30618063860,$ 12.00
30697357686,$ 3.80
30652727595,NULL
30713532211,$ 3.98
13133944231,$ 1.00
30469533303,$ 3.51
12383527605,$ 2.00
22621483628,$ 26.00
30171678367,$ 10.00
30335454061,$ 3.25
30704990085,$ 4.27
30551323570,$ 2.99
30366598171,$ 16.00
11740198847,$ 1.50
30740124131,$ 4.55
30212007230,$ 3.51
10888942515,$ 2.00
5467323428,$ 3.99
30447601404,$ 4.19
30282667244,$ 3.00
30331168753,$ 4.95
30697807814,$ 3.69
8230497387,$ 6.00
30749296866,$ 3.00
30661900282,$ 121.61
17271263149,$ 8.83
30711591479,$ 4.31
4467401805,$ 7.00
30718893423,NULL
367727694,$ 7.00
30720387666,$ 3.84
22824993939,$ 12.19
30709426961,$ 6.36
30736426629,$ 4.94
30319781523,$ 26.06
22828276554,$ 19.00
3545689081,$ 4.84
30598704091,$ 3.75
30720174961,$ 2.26
5484830786,$ 5.00
3834792329,$ 15.00
30739302876,$ 4.00
30305619886,$ 2.86
22921303328,$ 5.99
14964592417,$ 12.02
30657567651,$ 5.31
30735472234,$ 6.13
30699141710,$ 4.08
30547056209,$ 5.19
30697421751,$ 3.95
30648483768,$ 7.41
30697842342,$ 3.98
22420065532,$ 5.00
21017040943,$ 3.00
30604596121,$ 3.00
30620553424,$ 12.96
14781987783,$ 17.99
30627960022,$ 32.02
30621270318,$ 25.00
30137543005,$ 6.00
30405174658,$ 3.50
4763916831,$ 3.50
30325429506,$ 3.18
30724876038,$ 3.80
654046371,$ 14.00
22639995645,$ 13.31
30692853103,$ 22.95
30266236297,$ 22.94
30735521999,$ 3.61
30524558496,$ 27.50
30602650504,$ 6.80
30738711985,$ 6.70
30604029158,$ 1.85
900502490,$ 10.00
30271215540,$ 41.37
22516153994,$ 1.24
30609886494,$ 3.00
1453394590,$ 9.00
16898443201,NULL
30710807149,$ 5.00
30612039891,$ 8.87
30327415340,$ 25.00
22000381849,$ 8.00
30156150676,$ 10.08
6505706080,$ 8.00
30357928800,$ 10.00
30739505968,$ 4.00
30551329049,$ 2.99
1324114817,$ 6.49
30718739086,$ 21.03
30511444675,$ 3.75
30737081676,$ 5.13
16303999,$ 25.00
30590659329,$ 26.54
22420041180,$ 5.00
22516081078,$ 16.00
30355552620,$ 3.98
30465399439,$ 18.63
30739303174,$ 4.00
17899541608,$ 1.99
30266447866,$ 27.99
22816086489,$ 14.95
22870036437,$ 6.49
30737967950,$ 4.46
30699009697,$ 4.00
30266601564,$ 37.53
30271365679,$ 40.49
30725196354,$ 3.98
30470952103,$ 7.62
2052127905,$ 9.56
30505317107,$ 3.99
30137478758,$ 7.00
30715977435,$ 5.14
30278642969,$ 15.00
22559207371,$ 3.00
30625159990,$ 20.00
30702953974,$ 3.98
22618049226,$ 6.00
30552008146,$ 1.00
22413485815,$ 20.00
30662101778,$ 5.97
22840422347,$ 23.00
30405797668,NULL
30739826036,$ 4.00
30275666346,$ 2.84
14461313830,$ 3.92
30744321563,$ 5.68
22513526707,$ 18.00
30582856357,$ 11.44
19058309992,$ 6.49
202545686,$ 6.40
30326968028,$ 9.39
22751211936,$ 3.50
30496195625,$ 6.31
30533308854,$ 18.75
30137539541,$ 40.00
30428057072,$ 5.56
30653044586,$ 5.99
52767188,$ 2.75
30537315088,$ 15.00
30704986795,$ 26.83
30655279999,$ 19.95
30560894385,$ 3.61
30592401889,NULL
30536491276,$ 3.63
12735737966,$ 1.95
30336377998,$ 14.44
30271295715,$ 38.42
30137476934,$ 8.00
30223230212,$ 8.99
30278150154,$ 5.88
9393539215,$ 14.95
30698864165,$ 3.77
30571399346,$ 3.80
30730936092,$ 5.99
853088426,$ 24.00
16600762180,$ 30.25
22902124583,$ 11.50
30739613107,$ 4.86
30637084999,$ 4.00
30611716004,NULL
863170239,$ 10.29
30645093894,$ 1.04
30626627965,$ 5.00
30555544319,$ 17.01
30699438486,$ 3.98
30037410486,$ 5.73
30335972868,$ 5.00
22856925071,$ 5.95
30738568437,$ 4.70
30738823181,$ 4.50
22399879901,$ 8.00
30021895636,$ 4.19
30733418880,$ 5.82
18253516448,$ 12.00
5467358866,$ 4.50
22665761598,$ 14.50
30662079143,$ 4.75
22900850447,$ 9.95
13395770849,$ 15.00
30737334997,$ 4.99
30531344693,$ 3.80
22793211883,$ 213.21
17774213312,$ 25.00
30522166692,$ 10.32
920392712,$ 1.95
30583277128,$ 45.90
30738837210,NULL
30505242095,$ 5.99
30427242459,$ 4.00
30695686609,$ 4.26
30699135549,$ 4.69
20724546985,$ 9.95
30666356668,$ 3.60
30641790277,$ 5.85
403146240,$ 5.50
30253819485,$ 3.69
30137545934,$ 12.00
22880213346,$ 6.49
30294623643,$ 7.00
30685358770,$ 10.34
30384372549,"$ 4,223.62"
30715507549,$ 10.72
22416893436,$ 10.89
22677682139,$ 6.70
30144563765,$ 599.64
30276000377,$ 2.83
533571267,$ 23.00
11520533421,$ 1.00
30718645169,$ 4.83
14077375656,$ 4.00
30696388821,$ 3.94
30737075737,$ 4.00
30189040341,$ 7.00
30602640224,$ 20.00
7538934083,$ 15.00
30741776105,NULL
20561616842,$ 8.00
30715297094,$ 3.00
30737308529,$ 4.00
22513637553,$ 18.00
30750371262,NULL
97143634,$ 4.15
30250287945,$ 18.00
1180993472,$ 23.10
17010862303,$ 10.00
22914243896,$ 3.51
22920926345,$ 1.25
30596063841,$ 1.99
30656687090,NULL
5732284408,$ 30.24
22620328368,$ 4.49
30609551000,$ 4.00
30369609049,$ 10.99
30697381927,$ 5.86
30549993619,NULL
30137476391,$ 6.00
30740260986,$ 5.24
22751211940,$ 3.50
30310723081,$ 2.99
30281104711,$ 6.74
30697823793,$ 3.98
30715441087,$ 4.25
25845949,$ 17.50
22667217836,$ 20.00
22626192841,$ 65.00
30316232065,$ 7.03
30715058781,$ 4.25
30367537375,$ 4.50
30514967728,$ 7.32
30698768110,$ 3.61
30669088235,$ 2.00
30327379137,$ 33.67
2624672734,$ 5.33
30722482331,$ 6.23
30506921161,$ 2.50
19346640349,$ 12.02
30277842542,$ 5.48
22519645494,$ 4.19
30540052701,$ 4.49
30699102756,$ 3.61
30381952318,$ 6.78
11043698610,$ 1.50
8731326767,$ 6.50
30014728347,$ 3.50
30690847758,$ 5.49
30159792334,$ 9.95
30535418884,$ 8.95
22866667280,$ 8.00
30034478638,NULL
6034491856,$ 50.38
30368858372,$ 7.93
8326461666,$ 4.00
30697844853,$ 3.69
13242169681,$ 29.00
30733446366,$ 4.55
22521759448,$ 58.05
30739801806,$ 4.00
30453139612,$ 20.96
30380746571,$ 5.36
22786084361,$ 7.38
30704990920,$ 4.48
30137547976,$ 23.00
30573345974,$ 3.94
1007885721,$ 19.50
30716515588,$ 2.49
30643988229,$ 35.99
4514284558,$ 7.50
30095661408,$ 4.25
15296155759,$ 7.95
30137527969,$ 29.00
30277819063,$ 4.98
22795812327,$ 10.95
86460727,$ 6.00
30321995028,$ 10.46
30037368036,$ 25.49
21701202074,$ 3.50
30615171939,$ 4.19
30649779804,$ 12.00
30574707771,$ 24.26
30717424668,$ 3.25
30611201867,$ 18.48
30536013997,$ 20.00
30743441119,$ 4.30
5338005399,$ 8.00
30735270683,$ 5.78
30372314980,$ 3.80
30546380157,$ 4.49
22533323906,$ 6.64
30578393006,$ 4.20
22485404296,$ 4.98
30385103342,$ 5.29
30697515341,$ 5.35
30697534928,$ 5.99
30607499637,$ 3.00
30137532689,$ 8.00
30176807365,$ 5.45
19633740613,$ 6.50
14680716711,$ 25.00
30747772922,$ 6.01
22855584467,$ 11.69
30037302917,$ 7.60
761348960,$ 15.00
30019397510,NULL
30699138151,$ 3.61
30195977936,$ 6.03
30684734139,$ 22.19
30730801328,$ 5.99
30575191536,$ 4.00
30737918783,$ 4.00
11410712357,$ 3.90
30230513104,$ 4.97
3879465545,$ 10.00
30422383757,$ 3.98
30640501911,$ 10.89
30327737189,$ 10.00
30687704182,$ 12.88
30731130732,$ 12.00
30443532237,$ 5.62
30604797978,$ 4.99
30691233170,$ 10.94
30613932909,$ 5.97
17042952813,$ 18.00
30696395174,$ 3.69
30747386750,$ 6.98
1112113673,$ 4.50
30458760820,$ 4.69
30619249859,$ 4.58
22513649275,$ 20.00
30384222195,$ 4.00
93651659,$ 8.00
30643012111,$ 15.47
30164618603,$ 2.50
30606216650,$ 2.99
30748195359,$ 4.81
22903509908,$ 1.00
8941048363,$ 7.00
30685685251,$ 1.60
30468644719,$ 96.25
30473714015,$ 7.36
22880059852,$ 7.95
22861779152,$ 2.86
30089549105,$ 4.42
13281626940,$ 3.18
30270688045,$ 36.93
30310711884,$ 4.99
22485071012,$ 25.00
3192622214,$ 2.25
760373109,$ 1.00
7293908898,$ 4.00
30137475090,$ 17.00
30275646941,$ 20.00
22575586411,$ 5.95
30645135859,$ 5.49
11052011684,$ 85.59
30507665425,$ 12.19
30737434328,$ 4.00
22413833849,$ 24.00
30321823438,$ 60.48
30699587921,$ 3.51
30038231869,$ 6.80
30688561002,$ 3.98
30605252361,$ 9.00
30691655897,$ 6.49
30702501732,NULL
720784757,$ 17.50
30667605975,$ 3.39
30366615202,$ 5.05
30594940190,$ 43.43
30709356645,NULL
98016620,$ 11.25
22742908918,$ 9.95
30593703524,$ 4.00
30579989150,$ 23.05
30122565528,$ 30.00
30620975895,$ 3.25
22420055204,$ 25.00
905247349,$ 6.00
14781999094,$ 33.00
228467616,$ 20.00
30031307482,$ 2.65
22803262044,$ 5.00
30536378804,$ 4.19
1394920557,$ 20.00
30707694275,NULL
22829833476,$ 6.00
4403519080,$ 9.75
20463644523,$ 7.24
22449391861,$ 15.50
30210898427,$ 11.48
30493756208,$ 11.17
30695961949,$ 5.99
30656569891,$ 7.48
6774820850,$ 3.31
900502483,$ 10.00
19176555832,$ 18.14
10816408599,$ 12.55
30548276029,$ 5.99
30486049628,$ 24.78
693211832,$ 5.00
30686432690,$ 8.88
30171790511,$ 6.79
30740667158,$ 11.68
22666464225,$ 7.29
30613431280,$ 1.99
30711223720,$ 13.34
30577482361,$ 3.84
30642550950,$ 10.67
30046529192,$ 7.00
22271875372,$ 200.00
30022197527,$ 7.99
30193650444,$ 25.00
12736460230,$ 11.97
22754527390,$ 431.34
30265367470,$ 42.58
30662454240,$ 23.30
30617478832,$ 15.00
30739613488,$ 4.70
30688491442,$ 4.19
17498862940,$ 10.00
5484849816,$ 34.95
1331850442,$ 4.00
30575350456,$ 5.44
30679065572,$ 7.99
30552853561,$ 5.89
30601345268,$ 3.56
30556111429,$ 6.36
1002206963,$ 16.95
30734504649,$ 4.67
11120466016,$ 13.00
30734191799,$ 9.00
4641067196,$ 15.00
30264418821,$ 3.51
22532035809,$ 8.99
30637031381,$ 18.95
8880777916,$ 6.00
21512537056,$ 25.00
30267161360,$ 40.79
305678856,$ 4.50
8524484634,$ 15.00
30611558768,$ 4.48
4250500014,$ 5.85
30661450904,$ 10.74
10593569298,$ 4.00
30749576862,$ 6.48
30699289943,$ 3.98
30629532301,$ 37.48
30699588958,$ 3.69
30176094408,$ 12.95
30171197929,$ 3.69
30719888693,$ 3.00
30554316024,$ 20.00
30651531472,$ 10.00
30531352009,$ 6.41
30268494875,$ 29.77
29391816,$ 5.00
30688713136,$ 3.85
30282661770,$ 6.00
546832945,$ 2.95
22639987319,$ 16.89
30733020080,$ 8.93
30137477802,$ 8.00
30310717749,$ 2.99
30717003222,$ 5.39
30731369776,$ 4.90
30750383325,$ 3.94
3908620809,$ 21.77
30137471726,$ 7.00
30357561497,$ 6.23
30699635095,$ 3.98
22903516502,$ 1.82
30140099460,$ 1.98
22608633408,$ 14.99
30707468590,$ 5.47
30294459427,$ 10.00
30733859445,$ 4.26
30037379674,$ 6.21
30699257868,$ 3.98
30635707915,$ 4.69
30333341024,$ 3.84
30556441627,$ 9.59
15716753937,$ 2.49
30738932128,$ 5.14
802060872,$ 22.28
22450899835,$ 4.00
30531522320,$ 1.55
30736969876,$ 7.37
30610908880,$ 20.60
30600549934,$ 14.04
30721568505,$ 4.54
30578475073,$ 10.00
1002048565,$ 87.50
30662506292,$ 5.28
4838701192,$ 4.00
30669040040,$ 2.00
30679121269,$ 4.46
30021873718,$ 5.99
30137540002,$ 8.00
30598411116,$ 7.37
30265911223,$ 42.88
30697513411,$ 4.28
30137537841,$ 23.00
1236247631,$ 10.00
30708194138,$ 16.66
30448829857,$ 6.00
30605793166,$ 5.68
10910765410,$ 23.50
30737135761,$ 4.00
30592678858,$ 2.50
22427829425,$ 1.00
30420756694,$ 4.35
30527147654,$ 4.19
11115082548,$ 108.61
5711479575,$ 10.00
30740272677,$ 4.70
30697613068,$ 3.51
30282662798,$ 4.00
30315609889,$ 8.98
30737555490,$ 4.00
30724588524,NULL
549661597,$ 4.00
30706168745,$ 3.61
72195263,$ 11.00
30014257246,$ 2.25
30737720321,$ 4.00
30740165278,$ 5.80
30699490843,$ 4.65
16957502267,$ 1.00
30180677666,$ 8.80
30137484010,$ 3.50
30561753915,$ 16.08
760022861,$ 7.50
10977316197,$ 1.00
14407574212,$ 20.00
30221086208,$ 15.11
30716272135,$ 1.01
22844628453,$ 3.00
30354980005,$ 20.00
30708456381,$ 5.99
30711814411,NULL
30529667991,$ 4.26
30577489463,$ 3.98
30697392628,$ 37.96
30606056288,$ 2.79
22908203101,$ 13.31
21957701674,$ 25.29
30117395593,$ 8.00
30665781662,$ 7.38
30455653013,$ 10.38
9628220865,$ 7.50
21726951,$ 6.00
22332993759,$ 20.00
30716025333,$ 4.19
21368378477,$ 11.00
30271062061,$ 40.19
30458279143,$ 7.42
22672225373,$ 4.83
30748855035,$ 3.80
20165460291,$ 15.00
30738906620,$ 12.74
8326463534,$ 25.00
22903510892,$ 1.00
30739680413,$ 4.00
30697411487,$ 5.50
30699365244,$ 4.22
30280497814,$ 11.69
30001186195,$ 3.25
30137484913,$ 7.00
1876379322,$ 5.00
30748172492,$ 4.17
15683045531,$ 31.13
22522700518,$ 10.00
11661053834,$ 8.89
30496448398,$ 8.95
5467328155,$ 4.00
30661516952,$ 20.00
30735295869,$ 3.80
30692074946,$ 6.22
30693176106,$ 5.99
30279948442,$ 10.31
22888908418,$ 6.23
22506238390,$ 4.50
30619217674,$ 7.27
30404104746,$ 3.84
30577501454,$ 3.99
30604591500,$ 2.49
30420511204,$ 1.00
30740019879,$ 4.00
11410712425,$ 1.45
30712502629,$ 11.15
22842055238,$ 6.00
30737371572,$ 4.00
19694306083,$ 25.00
825365343,$ 4.67
30137470434,$ 4.00
7438596476,$ 13.98
30325601677,$ 10.92
30715140699,$ 16.95
30644030833,$ 8.38
30749013169,NULL
30726565707,NULL
2992155379,$ 2.00
30568972693,NULL
30738042100,$ 4.00
19300049014,$ 11.83
22894985262,$ 3.25
4818056178,$ 6.00
30267986250,$ 38.72
22408971518,$ 3.50
30669090138,$ 2.50
30687844305,$ 8.36
30602255627,$ 3.01
30736840202,$ 4.99
30267169950,$ 34.54
30443105087,$ 13.48
30743797342,$ 5.49
30276049691,$ 3.27
30717018925,$ 3.98
30745662242,$ 6.48
22903499307,$ 1.00
20651367683,$ 14.95
30664555996,$ 15.00
17533804540,$ 4.78
1377092612,$ 1.85
749002592,$ 7.00
59876390,$ 15.00
6455009425,$ 4.50
30035582343,$ 10.00
30582623637,$ 4.00
30046174513,$ 2.50
30509619131,$ 3.75
30647260168,$ 5.91
30752070490,$ 5.03
22415276393,$ 6.70
30267500003,$ 25.32
30268499448,$ 27.70
30738897935,$ 4.00
30266989839,$ 55.08
30733437959,$ 4.00
30614173646,$ 5.80
167931972,$ 12.00
22656981351,$ 24.30
30242203153,$ 4.35
30429305534,$ 7.60
30287735465,$ 30.00
30699320002,$ 5.22
30667393263,$ 2.99
13903476720,$ 5.00
30719797283,$ 25.00
30662356042,$ 15.51
10063944739,$ 6.64
30663723126,NULL
30697812921,$ 3.69
30470221781,$ 6.98
30344282644,$ 3.98
22513662223,$ 20.00
30619259199,$ 4.85
30649623357,$ 6.00
13032319533,$ 3.50
30532693871,$ 2.79
22642453987,$ 18.50
5971880238,$ 8.50
30620148430,$ 5.99
14461304751,$ 3.93
30137518402,$ 11.00
30718812234,$ 2.49
3486692730,$ 1.50
22630855878,$ 7.50
30667925403,$ 2.00
30699301827,$ 5.69
1958318849,$ 17.89
30620269511,NULL
30725204010,$ 4.59
12005541472,$ 15.00
30730594000,NULL
30565567665,$ 26.56
30732788433,$ 5.99
30749704262,$ 3.95
30742103088,$ 4.70
30718607727,$ 5.45
22405477612,$ 15.00
30282129974,$ 20.14
30467340520,$ 9.91
30267187692,$ 40.79
22470496942,$ 1.50
30583274628,$ 54.94
30720545547,$ 18.88
30605727934,NULL
30474660030,NULL
1416199206,$ 4.00
30578940521,$ 4.74
30597976071,$ 44.98
30330195886,$ 6.53
30469069125,$ 2.50
30731354906,$ 5.69
1399292907,$ 50.81
20847565107,$ 28.44
30506709116,$ 4.53
30742124873,$ 3.98
30040176609,$ 20.00
30507056583,$ 6.06
30137544139,$ 8.00
11488337062,$ 7.00
30716047692,$ 4.55
22516081076,$ 11.50
30611260579,$ 21.03
30718696982,$ 8.39
22903511548,$ 1.00
30716950307,$ 5.99
21812039805,$ 21.18
30417719154,$ 4.19
30697436775,$ 6.49
30699018563,$ 5.37
30642147617,$ 27.82
30664888260,$ 9.93
30640195430,$ 4.19
30749420615,$ 12.86
30716027314,$ 5.48
30500489883,$ 20.00
30458434951,$ 8.50
30272244506,$ 41.10
30258388391,NULL
30707771942,$ 3.98
30735331071,$ 5.99
30270245696,$ 39.01
30699551593,$ 8.46
30698784588,$ 3.98
30698360225,$ 4.26
30611596880,NULL
4720968582,$ 9.95
30664196213,$ 6.98
14921655816,$ 131.42
30117905676,$ 3.80
22559624404,$ 2.78
22861779150,$ 1.53
30291528162,NULL
3726414581,$ 27.49
30599479008,$ 5.00
30699181421,$ 3.94
14781986504,$ 17.60
30699083315,$ 7.04
30733204704,$ 4.00
30746316819,$ 12.48
30697373833,$ 4.01
12286806950,$ 5.55
30750277314,$ 3.79
30203808910,$ 12.00
30137473210,$ 6.00
30617592334,NULL
30185505467,$ 6.22
30137483096,$ 6.00
30137537848,$ 4.00
30747285185,NULL
30737249698,$ 4.70
30649468871,$ 17.50
1233884209,$ 5.00
22409590577,$ 8.00
22778476763,$ 7.58
162989878,$ 15.00
30697765472,$ 3.51
30266444843,$ 27.71
30734298595,$ 2.99
30699161314,$ 5.76
22877224283,$ 4.50
30130932910,$ 15.94
30607502567,$ 3.00
30734403222,$ 7.02
11690205091,$ 7.95
30652693117,NULL
30736791522,NULL
30502244286,$ 3.80
30728739939,$ 3.84
30282501056,$ 16.25
18020271789,$ 20.00
20313393,$ 5.00
258213710,$ 15.00
22505276083,$ 4.69
30491619237,$ 7.50
18500752637,$ 17.00
22923707208,$ 17.24
30337574502,$ 12.00
30733141708,$ 4.46
22877224284,$ 4.85
30691538998,$ 4.25
30051369803,$ 20.00
30671530710,$ 8.47
30707456562,$ 3.64
30610610772,$ 1.99
30688557041,$ 3.85
30602597695,$ 9.99
15520993925,$ 3.63
30429760666,$ 15.99
30137486897,$ 23.00
30692382464,$ 6.39
22877631925,$ 30.00
30356362668,$ 7.99
30577352565,$ 8.70
164668252,$ 3.50
14333142341,$ 6.62
30137482108,$ 6.00
22513714468,$ 20.00
30709540417,$ 8.98
30719786807,$ 17.95
30670317291,$ 5.14
22889310170,$ 3.75
30420372960,$ 25.00
30739316808,$ 4.70
30739099772,$ 5.69
30355307467,$ 11.50
30652304165,$ 15.00
22903501357,$ 1.80
30665066187,$ 5.00
3876264610,$ 3.50
9546697226,$ 10.00
30737708591,$ 4.97
30172717196,$ 15.80
13651918145,$ 66.63
30737945885,$ 4.00
30551005794,$ 12.07
30262937924,$ 6.38
22639995644,$ 19.97
22487409844,$ 3.50
30698959711,$ 5.69
30616519393,$ 6.02
30137495366,$ 21.00
30693472464,$ 2.99
30552397389,$ 3.61
14781989516,$ 27.00
30670480995,$ 3.00
30282668985,$ 3.00
30265656203,$ 42.89
30729619519,$ 3.77
30530180927,$ 6.49
30686355495,$ 1.00
30137479597,$ 7.00
1329938318,$ 15.00
30242206321,$ 11.68
30697702430,$ 3.51
30555893117,$ 4.84
30037632262,NULL
17231168907,$ 14.50
22586134139,$ 19.99
20734549303,$ 15.98
30381749812,$ 5.96
30574995893,$ 4.19
30394909983,$ 5.50
30603298152,$ 5.99
30733835159,$ 6.30
30577257996,$ 4.19
30558106693,$ 20.00
30137546008,$ 18.00
22487748272,"$ 2,031.39"
30573981845,$ 4.55
30642173924,$ 30.53
30695792379,$ 3.86
22516815362,$ 4.99
1055037012,$ 32.00
6342888920,$ 30.61
30737892295,$ 9.14
30652102869,$ 25.00
30748987490,NULL
30739224261,$ 4.00
30407511308,$ 5.31
30137544966,$ 29.00
22853869731,$ 5.99
30109967281,$ 5.27
30697745135,$ 5.68
30699485622,$ 3.98
30392267007,$ 33.87
30689858725,$ 17.94
724617700,$ 20.00
30109854803,$ 9.96
3079620522,$ 4.00
30575273003,$ 4.19
30738867239,$ 5.20
22895755360,$ 15.00
9580901994,$ 10.00
30596074153,$ 1.99
30700014200,$ 21.15
20073052308,$ 8.00
30265143294,$ 41.08
1023027183,$ 4.00
30616181883,$ 5.80
22879054649,$ 3.98
30694516963,$ 6.28
30623236685,$ 3.81
30428287019,$ 3.98
30598872411,$ 3.06
30656117178,$ 10.00
7187191926,$ 2.94
30042247933,$ 14.75
30699549509,$ 4.46
30601436477,$ 4.09
7952309667,$ 16.98
22572980762,$ 25.00
15783289978,$ 20.00
30703820573,$ 2.99
30625425703,$ 22.10
30467049007,$ 5.06
30724401122,NULL
30662762559,$ 6.07
30453523512,$ 3.80
30069622902,$ 6.29
16371049068,$ 1.00
18442252434,$ 5.00
30354845000,$ 20.00
30712485485,$ 5.67
30551328076,$ 3.50
30694876057,$ 233.19
30620332591,$ 5.49
30738144021,$ 4.50
693433208,$ 12.50
2099463407,$ 6.05
30741073485,$ 4.46
30740756585,$ 4.03
30603311193,$ 1.03
22924518812,$ 8.98
30749494556,$ 3.99
30268500373,$ 28.59
16116364089,$ 11.50
22844629751,$ 3.00
30300363829,$ 4.19
30732597856,$ 5.97
428174396,$ 24.95
18657093035,$ 6.00
4616688787,$ 1.00
30735303473,$ 3.98
30745606078,$ 7.05
30273477268,$ 5.40
30614071022,$ 3.00
22850529037,$ 20.00
30608057635,NULL
30204431768,$ 6.03
30139084963,$ 3.98
49405394,$ 12.50
30137537844,$ 8.00
242855194,$ 1.50
30372241334,$ 3.29
22753982091,$ 5.00
30711828491,NULL
30552187663,$ 3.80
30364305215,$ 12.50
30615837958,$ 4.54
18232751,$ 468.75
30705620976,$ 5.99
30613869746,$ 3.98
30698975264,$ 5.89
30514047024,$ 20.00
3876264613,$ 3.50
30326214340,$ 10.48
30733321567,$ 4.00
30577529429,$ 5.13
30124097866,$ 42.07
30698100957,$ 4.49
30223844066,$ 2.00
16880343450,$ 1.00
30137497299,$ 11.00
30745978346,$ 2.49
30699185394,$ 3.94
30614818890,$ 1.99
30696944235,$ 7.96
30137498216,$ 23.00
30203746001,$ 43.00
22890297793,$ 6.49
30726161170,$ 10.49
16454878546,$ 24.00
4448639878,$ 17.50
22408984325,$ 4.00
30044252798,$ 3.14
30575311434,$ 4.67
30606068023,$ 2.99
6552240901,$ 50.31
30197326909,$ 7.58
30274588062,$ 23.23
30210957253,$ 16.95
22405289521,$ 77.50
30739570340,$ 4.91
30179958992,$ 11.99
30581419255,$ 5.95
22412093541,$ 6.49
30611851704,$ 9.75
30686233860,$ 4.46
30546277132,$ 6.98
22559208238,$ 2.00
30687945235,NULL
22585982489,$ 15.00
30575422236,$ 6.56
30021467103,$ 6.49
30731344976,$ 4.91
30137484009,$ 6.00
30524584907,$ 7.44
18830780879,$ 22.50
30278632308,$ 10.22
9548613080,$ 6.00
3942794262,$ 1.50
30741585998,$ 5.18
1193528826,$ 25.00
22583936579,$ 14.95
30081573772,$ 6.27
30216823599,$ 4.00
30055807543,$ 16.44
22456542136,$ 5.00
30738619394,$ 5.36
30716748812,$ 4.46
381789258,$ 24.00
30587653962,$ 5.25
30642036455,$ 2.74
2702982500,$ 3.25
30738347314,$ 4.00
30708375433,$ 5.35
17398975972,$ 1.28
890942888,$ 3.93
30740460906,NULL
30471205286,$ 26.54
30725518781,$ 3.99
18253522649,$ 18.00
94682126,$ 9.00
30408503574,$ 3.84
30335445852,$ 3.50
30700260328,$ 1.08
1603583007,$ 25.00
30082152131,$ 7.46
30738976533,$ 6.64
30740191621,$ 4.00
30741069829,$ 4.19
30734707377,NULL
30137550193,$ 13.00
22425729598,$ 6.49
30745469574,$ 5.99
30743796323,$ 5.17
30698862652,$ 3.98
30546640181,$ 10.21
17785004806,$ 12.34
30320989634,$ 3.75
30226965694,$ 4.19
30737360179,$ 4.00
30471151533,$ 3.80
30699188930,$ 3.94
11077503180,$ 100.00
985236457,$ 27.50
30408368247,NULL
30709830780,$ 12.79
30330503977,$ 5.84
30739949830,$ 4.00
30446992613,$ 6.00
22487865196,$ 2.50
30697853517,$ 5.17
10345268137,$ 7.00
30665812695,$ 3.00
30266990132,$ 41.37
30687562914,$ 6.95
30470537670,$ 7.85
22525246814,$ 2.25
30033509643,$ 12.00
30737413263,$ 5.68
30658750875,$ 5.99
30719394866,$ 5.99
30733026412,$ 4.00
30271425965,$ 43.17
22743012987,$ 8.10
30359767863,$ 19.95
9823256509,$ 15.00
30706193008,$ 7.47
30684481086,$ 21.97
30450466857,NULL
416768812,NULL
30611419721,$ 20.93
22848686131,$ 27.50
22474863641,$ 39.34
30500728975,$ 3.61
15656482007,$ 21.77
30137565671,$ 14.00
30735158713,$ 7.42
30420757474,$ 3.61
30698847839,$ 3.80
30195956978,$ 10.57
30189039338,$ 25.00
1945207096,$ 17.89
22420058358,$ 7.00
22420068816,$ 5.00
7770530602,$ 24.00
30694788119,$ 8.89
30269257640,$ 24.45
2638207388,$ 7.99
16934782654,$ 30.00
30347698425,$ 3.98
30280359439,$ 13.43
30161156743,$ 6.94
30116241594,$ 4.20
49589213,$ 6.00
30697880567,$ 5.99
30622011494,$ 1.98
30361379695,$ 9.96
22633590413,$ 6.49
30040431922,$ 6.99
30493667047,$ 12.74
1472955007,$ 10.00
22908872392,$ 4.00
30243595638,$ 4.00
30282663912,$ 4.00
30395410706,$ 8.47
535558563,$ 9.00
20076208644,$ 8.39
22395515401,$ 1.82
30282662142,$ 18.00
30143472507,$ 8.36
30370317074,$ 4.00
30551324261,$ 2.99
30072916461,$ 12.98
30288841057,$ 3.51
30716042789,NULL
760983711,$ 11.61
30282667909,$ 4.00
30491622149,$ 8.99
30575239490,$ 6.69
30737423372,$ 4.00
30591670023,$ 5.00
42478705,$ 8.00
30255855117,$ 19.67
30128858842,$ 4.19
30727507402,$ 4.19
30288221425,$ 14.52
1174641502,$ 1.00
22487296751,$ 30.00
22540083916,$ 5.98
14777216440,$ 1.00
14461310230,$ 5.24
