,book,PubDate
14407574795,NULL
30667604154,1959.0
30687961273,1967.0
30734501872,NULL
30733616052,1920.0
30281998593,NULL
30714902240,NULL
30736083255,1964.0
30736520672,1963.0
22460401805,1957.0
1284941630,1979.0
30740021376,1110.0
30324233101,NULL
30356009620,NULL
2337216202,1963.0
30651832922,NULL
544738317,1958.0
30651516898,NULL
22719066369,1975.0
19016533949,1963.0
22789582708,1962.0
30027561735,1975.0
30711417302,1974.0
30137495559,NULL
30621293980,NULL
30150294488,1966.0
30694833960,1969.0
30230577991,1974.0
30737438311,1215.0
22457824068,1882.0
21337423311,1942.0
22552642457,1977.0
30364452564,1955.0
30711207118,1977.0
7059163101,NULL
30571389945,NULL
30466178294,NULL
30687807982,1967.0
30322074022,NULL
22665761592,1958.0
30443444031,1948.0
12266457281,1938.0
30271292761,NULL
30685407896,1973.0
30661431097,NULL
1115359369,1949.0
30604210482,1955.0
30742905930,NULL
30268484086,NULL
30005420507,1953.0
30268503328,NULL
18670992715,1966.0
30259804923,1975.0
30618024753,NULL
30738811879,NULL
4800293611,1978.0
10523283000,1900.0
30110201905,NULL
11144279544,1975.0
30582626647,1974.0
30580093443,1976.0
30057305211,1961.0
1239335062,1937.0
30737970613,NULL
30747390092,NULL
30587436982,NULL
30109124174,NULL
30575242715,NULL
30663351563,NULL
46718605,1976.0
30599151486,1975.0
22420041337,1972.0
30588282465,1975.0
30590799112,NULL
22299303250,1963.0
344406900,1947.0
11028834911,1942.0
30591014746,1954.0
30137492539,NULL
1329938320,1976.0
30740123224,NULL
30694611592,NULL
22408985165,1975.0
30197432915,1963.0
30457658985,NULL
30652282012,NULL
30532009766,1948.0
30740925296,NULL
22859119226,1978.0
30435374169,NULL
30697302406,NULL
30646187673,1962.0
30626768990,NULL
30716996565,NULL
30509889426,NULL
21050369474,1976.0
40813675,1974.0
30415047848,NULL
30637735652,NULL
30745968139,NULL
30509620097,1975.0
30231736183,NULL
30357780594,1976.0
30043939509,NULL
30523278020,NULL
633199459,1974.0
30577492549,NULL
30137500277,NULL
30749640801,NULL
30690843618,NULL
30698085470,NULL
30728851749,1966.0
30709066755,NULL
9393539240,1977.0
30688895014,NULL
14871608608,1949.0
30435106493,NULL
30739086975,NULL
17764494169,1974.0
5064367118,1972.0
25847721,1958.0
20175045909,1900.0
30029272789,NULL
30461486152,NULL
30699613723,1959.0
19739115009,1929.0
30659362866,NULL
30473471035,1936.0
30694769362,NULL
22401195877,1958.0
22843857327,NULL
30722927985,NULL
30486448234,NULL
30741543462,NULL
30725378274,NULL
30585401520,1976.0
30715437196,NULL
30137503012,NULL
30711577499,NULL
1960367911,NULL
30573251856,NULL
30743477989,NULL
30196014724,1968.0
30737293692,NULL
30704999104,NULL
4818056145,1950.0
30723751050,NULL
30717417732,NULL
30725912905,NULL
30696231202,1900.0
30272458924,NULL
30247698777,NULL
1302998503,NULL
30267959290,NULL
2795338714,1961.0
21778647822,NULL
30137537842,NULL
30699234738,NULL
13775122406,NULL
1173875456,1975.0
30152958171,NULL
30749579524,1961.0
30723005572,1972.0
59774732,1965.0
30137481206,1975.0
30549198023,NULL
30361293933,1961.0
30367742933,NULL
30711004495,1977.0
21815712871,1961.0
10809012555,1935.0
20255302976,1978.0
19176555837,1974.0
11484784088,1967.0
30408501711,NULL
30665138860,1973.0
30537882309,1964.0
11230005921,1970.0
30641107562,NULL
30612308762,NULL
1332186599,1914.0
30219324066,NULL
30240773316,1970.0
2808967626,NULL
16601861016,NULL
30627202852,NULL
30449762981,1975.0
8287033199,1970.0
30698862500,NULL
30443549242,NULL
30317299379,NULL
30220749798,1969.0
30081841788,1977.0
30211999832,NULL
30380185734,1947.0
22786083983,NULL
30268660201,NULL
30728311263,1973.0
30738770497,NULL
21303620300,1972.0
30574893008,NULL
30137478272,1971.0
30724605991,1899.0
30697482032,NULL
30423330766,1979.0
30455054143,NULL
1189096663,1976.0
30709623518,NULL
17696362080,1975.0
30747905988,1979.0
30739507889,1963.0
30623672915,1975.0
30107584278,NULL
30695379950,NULL
30693780549,NULL
30666029271,1974.0
9841085388,1953.0
22870036444,NULL
30037646311,1972.0
30734796063,1971.0
30699617283,NULL
30739366106,NULL
10143453335,1913.0
30388205260,1963.0
20786306689,1942.0
22655464749,1976.0
30265140479,NULL
30697976951,NULL
30740102781,NULL
30037829003,1974.0
30310719495,1976.0
30610906983,NULL
17113280935,1909.0
30737755197,NULL
22413833850,1973.0
30740302761,1501.0
30512664529,NULL
18881098334,NULL
30741076802,NULL
30610813171,NULL
30297674658,NULL
14461306502,1968.0
30264707718,NULL
30265656701,NULL
30137568612,NULL
18354419443,1967.0
30564861907,NULL
69200906,1966.0
887444363,1977.0
22446180899,NULL
30687840922,1967.0
22665761599,1963.0
30503773406,1918.0
14387395892,1952.0
30575183071,NULL
14760079735,1966.0
30128892406,NULL
9129035422,1935.0
1167839056,1967.0
30268990770,NULL
30616155790,NULL
30271300060,NULL
30718318090,NULL
1276326196,NULL
30663647828,NULL
11672098347,1953.0
30138198842,NULL
733629620,1954.0
22832680654,1968.0
30081968584,1976.0
30508728017,NULL
30592961305,NULL
22505002886,1978.0
22864299824,NULL
20901949556,1979.0
30223640558,1966.0
30737477296,1412.0
4438884576,1958.0
22903503869,NULL
30560226658,NULL
30265656702,NULL
30716039028,NULL
30608064210,NULL
30526715675,1966.0
30697725272,NULL
22920435840,1976.0
18059780116,1977.0
30467346924,1963.0
30429627216,NULL
30519370763,1966.0
30739093721,NULL
30137524497,NULL
30720535119,NULL
30695691023,1978.0
30492338849,NULL
2668030251,1930.0
9393539241,1975.0
30635726921,1948.0
30536795653,NULL
13242169842,1957.0
30699210314,NULL
30611095641,NULL
30631549724,NULL
30081528101,1978.0
96728547,1976.0
9994028217,1962.0
30452707454,NULL
30331447564,NULL
30551096218,NULL
30575356422,NULL
30740332284,NULL
22561590994,1976.0
30262334579,NULL
30645418748,1894.0
30744590446,1978.0
30519830708,NULL
19559446,1966.0
30690941775,1976.0
7195463142,1967.0
30584465208,1968.0
30632190818,NULL
30699596227,NULL
30336147779,NULL
20561629548,1967.0
30560237127,NULL
3065816212,1971.0
22665761594,1958.0
30711911351,NULL
12989079999,1961.0
30744100669,NULL
7204212085,1968.0
20763549628,1975.0
30315259206,1925.0
30618449371,NULL
21838804627,1957.0
30575376123,NULL
22903497230,NULL
30657354415,NULL
30327696752,NULL
20167376980,NULL
30127701519,1913.0
30331824529,NULL
30350286961,NULL
22643675978,1979.0
30739281775,1966.0
208647507,1888.0
30699636526,NULL
30718304854,NULL
401064106,1976.0
30038764305,1969.0
30699107842,NULL
30614464357,NULL
30444237425,1951.0
30278214662,NULL
744381506,NULL
3486692753,1958.0
30699607140,NULL
30739909979,1601.0
30171796156,NULL
30688491824,NULL
30407664192,NULL
936183263,1959.0
30603251266,1927.0
22618053029,1958.0
14781987053,1950.0
22790827045,1942.0
30718198751,1969.0
30097124362,1936.0
16933703021,1973.0
30573253743,NULL
22912234499,NULL
30573818208,NULL
22844622385,1936.0
30733482713,1969.0
30708525922,NULL
30663995331,NULL
18592289238,1962.0
30427437327,1978.0
30738820534,NULL
30120915052,NULL
30451867865,1976.0
30617153652,1978.0
30279070323,1935.0
30557455949,NULL
332500200,1972.0
30644524153,NULL
22574614745,1969.0
18817841822,1929.0
988184408,NULL
22832596608,1956.0
17224495014,1968.0
30396297462,NULL
20836404026,1973.0
8750025355,1976.0
30035583277,1968.0
372101494,1979.0
30252606551,1973.0
30731346808,NULL
30699465836,NULL
30665810940,1959.0
22849748471,1975.0
30548474487,NULL
30265798621,NULL
15214784236,1976.0
30455557752,NULL
30517743453,1975.0
30137470431,1964.0
30697802744,NULL
14624563746,1967.0
30733433437,1630.0
17841460782,1975.0
30699590849,NULL
30656595127,1979.0
22414932296,1969.0
30651729029,1959.0
5467327846,1966.0
30650143310,1964.0
174123078,1945.0
30231752057,NULL
30210813419,NULL
30359727277,1974.0
1428828955,NULL
22396068331,NULL
30734269861,1966.0
30708388698,NULL
21435012672,1865.0
30264424954,NULL
30271636535,NULL
30619188959,NULL
21989645123,1972.0
5709075622,1951.0
30580856790,1969.0
30727955385,NULL
30722925006,NULL
30109825679,1967.0
30577466750,NULL
30739039039,1701.0
10634213556,1962.0
30724454461,1827.0
22543314165,1955.0
22413816038,1966.0
6281847943,1951.0
18356462011,NULL
30305435577,1943.0
30734728448,1979.0
30709735179,NULL
30697328697,NULL
30738960471,NULL
30699286058,NULL
30689007217,NULL
30046197905,1976.0
30137477805,1968.0
14094264197,1926.0
30629068276,NULL
30731097466,NULL
30607332863,NULL
22862772844,1975.0
30724603773,NULL
30230904477,1955.0
30739713862,1124.0
30728260211,NULL
30049240809,1979.0
30688945248,NULL
30669033753,1976.0
30650033577,NULL
30012150326,NULL
1157181464,1947.0
30602639459,1961.0
30264450895,1972.0
30737581156,NULL
2845020490,1971.0
30669039982,1975.0
30343910155,NULL
22773182451,1966.0
18584675456,1969.0
22899483069,NULL
16426233795,1976.0
30571085212,1930.0
30282669014,1959.0
8068292423,1962.0
30310726915,1964.0
941021824,1974.0
30699460396,NULL
30740240668,NULL
1189938012,1967.0
30465560756,1975.0
13518434237,1972.0
30306098271,NULL
30549457625,1958.0
30698073958,NULL
1229370967,1962.0
30341594685,NULL
30645261991,1966.0
10345263742,1975.0
22413529671,1965.0
30740310873,1117.0
30308963798,1960.0
30337235707,NULL
30738963155,NULL
9126714053,1965.0
30598692738,1979.0
30643746337,NULL
30137482110,1970.0
30713312479,NULL
242855190,1968.0
30357111963,1968.0
30734270760,1971.0
30605454533,1951.0
1958318699,1955.0
1157901907,1961.0
30330554660,NULL
30137479596,NULL
22420042428,1976.0
30093652186,1966.0
30704187229,1977.0
12070838690,1963.0
30699581663,NULL
30644930295,NULL
30575717889,1963.0
30487942690,1964.0
30660208730,1977.0
30275929196,NULL
30282667972,1957.0
22844627902,1972.0
30280716015,NULL
3401872846,1888.0
1271852724,1952.0
30750290164,NULL
22485404304,1968.0
30699607199,NULL
10107176741,1952.0
20098125515,1953.0
30176097287,1971.0
30734675343,1963.0
10634213567,1942.0
947110148,1974.0
22414932201,1960.0
30733582226,NULL
30110390901,1972.0
30042015887,NULL
30731166952,1962.0
30743799149,NULL
30617590604,1972.0
30114331307,1970.0
30715374093,NULL
30643303028,NULL
60883878,1974.0
30631305067,NULL
30737557303,NULL
30697854779,NULL
30604711648,1974.0
30667320412,1975.0
397777360,1975.0
30310723061,1964.0
30608592108,NULL
19084570205,NULL
18457810512,1973.0
1042246748,1965.0
1008300612,1976.0
544738311,1942.0
417289862,1962.0
30666177659,1970.0
316920310,1965.0
30540334680,1949.0
30137464447,NULL
30441745879,NULL
30709883822,NULL
14883183389,1970.0
30731407417,1949.0
30162330579,1953.0
30605256010,NULL
30551329046,1946.0
30217004123,NULL
30291741798,NULL
17116511336,1974.0
30725407017,NULL
22848025857,1976.0
30588909382,NULL
30747195415,1979.0
14831130684,1955.0
18310960596,1962.0
22745556192,1950.0
30699658999,NULL
30563827866,NULL
22903762228,1969.0
30687490095,NULL
618303378,1969.0
30162462378,1978.0
30630089657,NULL
30752042137,NULL
30386094182,NULL
30731341707,NULL
30714634532,1972.0
22020197117,1952.0
30722054778,1971.0
22727220399,NULL
30179160581,1977.0
30584466073,1969.0
30415063986,1971.0
30507064040,NULL
30443504726,NULL
30456229492,NULL
30628477366,NULL
30216667091,NULL
30697579549,NULL
7049342152,1974.0
30748028157,1979.0
30737598825,1201.0
30644182427,NULL
30716645061,1977.0
30632090035,1979.0
19554743349,NULL
30605374861,NULL
18914649994,1974.0
30697821225,NULL
30739896116,1403.0
30137473213,1975.0
544088755,1957.0
19058327481,1960.0
30034628224,NULL
30661074755,NULL
30697385590,NULL
14782003164,1955.0
30737382765,NULL
30690847647,NULL
401064296,1975.0
30576275144,NULL
30266645941,NULL
30406242111,1975.0
1020963208,1974.0
30270302005,NULL
204909201,1893.0
30650027921,NULL
30696513007,NULL
8689789262,NULL
30305787945,NULL
30014215773,NULL
30205422814,NULL
30300354284,NULL
30359715131,1971.0
30457662678,NULL
30730221953,1979.0
30688734352,NULL
30583574832,1965.0
30266552600,NULL
30697395354,NULL
30172412570,NULL
30310726934,1977.0
30137572140,NULL
3982214550,1949.0
65620710,1969.0
30223844943,1954.0
30650031662,NULL
30210700862,NULL
30595274354,NULL
30334965305,NULL
30644603954,1955.0
30699584829,NULL
30729683991,1976.0
81958212,1966.0
22392792244,NULL
30422098003,NULL
3608642811,1973.0
30267796990,NULL
30598468844,1978.0
22579404968,1967.0
30137472012,NULL
1309179668,1975.0
30327092146,NULL
30744579236,1949.0
807199071,NULL
30577516135,NULL
30697669973,NULL
758566061,1944.0
30210601584,NULL
30707192131,1883.0
30743776479,1602.0
7197157986,1978.0
30137465364,1964.0
30508753623,1884.0
30137574958,NULL
30303392962,NULL
3205896145,NULL
30137499062,1958.0
30137545936,NULL
30613790640,1888.0
30743805448,NULL
22620324936,1979.0
30623449786,1976.0
30082118437,1956.0
30139051885,NULL
15187076054,1957.0
22649162019,1971.0
72217938,1969.0
22851285250,1976.0
5537434218,1965.0
30650044176,NULL
20538601532,1934.0
30698084609,NULL
30738907487,NULL
30714210676,1969.0
30029726828,1909.0
30626980066,NULL
30624126421,NULL
30265297647,NULL
30734750885,1971.0
5634516588,1957.0
10990527575,1913.0
30005418875,1947.0
30583410323,NULL
1291114339,NULL
4666573473,1975.0
30733118237,NULL
22660349164,1975.0
30163567950,NULL
30662106251,NULL
30137474197,NULL
30436898962,1974.0
30722962571,NULL
30239167897,1975.0
30335456922,1973.0
30660759432,NULL
30740018960,1715.0
30210901893,NULL
30708994987,1976.0
30664240926,NULL
30699282992,NULL
22381663271,NULL
8451604478,1969.0
12419968416,NULL
22596630447,NULL
5467347098,1977.0
21848684869,1968.0
30255420066,1961.0
30741152302,NULL
30323616542,NULL
30662306246,1975.0
19574871268,NULL
13975773140,1978.0
21839895179,1958.0
30398768741,1975.0
5709075621,1951.0
30721282214,NULL
30697799943,NULL
30738657319,1110.0
30496214371,NULL
30718099993,1977.0
30080487732,1978.0
30137480266,NULL
30419256332,1976.0
30592234846,1913.0
2954452664,1934.0
30719433924,1959.0
30434770218,NULL
30137592729,NULL
21578257415,1969.0
22899601986,1967.0
30739859784,1412.0
30694826649,1971.0
30718202130,NULL
30103571077,1975.0
30584464273,1973.0
30705401355,NULL
30748664923,1975.0
30577421289,NULL
30739479439,NULL
30663607141,1975.0
30303788662,1954.0
30716886268,1977.0
22812581449,1900.0
1189031272,NULL
30739189760,1231.0
1308467866,1922.0
30621263646,NULL
30669019502,1974.0
30663651446,NULL
22414932200,1965.0
30266989674,NULL
30667005728,1959.0
30665046726,NULL
1308458766,NULL
30210811471,NULL
30729075563,1927.0
30326194729,NULL
30326985537,1954.0
30117074783,1975.0
30048438698,1977.0
30599596234,1967.0
14332901695,1955.0
30748468633,NULL
30588992322,1974.0
30137481197,1970.0
30732531530,NULL
30333858914,NULL
22299303248,1963.0
16611516310,1927.0
30737329914,NULL
30707495609,NULL
30733198758,NULL
30697795338,NULL
30137474194,NULL
30606266938,1966.0
30559377298,1978.0
30279254168,NULL
30737561394,1976.0
30702694325,1959.0
30705676271,NULL
21348881529,NULL
22877828723,1948.0
30434580952,1942.0
12606323899,1963.0
30575377469,NULL
30425046635,NULL
2992155501,1964.0
22520788031,1947.0
14913038423,1955.0
30537995294,1962.0
2826479,1968.0
30301890227,1976.0
30647105673,NULL
30686914541,NULL
30628547573,NULL
30625159988,1975.0
30310713855,1976.0
30702935616,NULL
30219171266,1838.0
912915344,1973.0
30080039525,1968.0
30313195870,NULL
30665862953,1972.0
30738493108,NULL
30732941584,1973.0
30590031362,1938.0
14781989509,1945.0
30699290334,NULL
30742721254,NULL
30258273083,1964.0
10141179516,1977.0
30436824880,1973.0
22594340305,NULL
30137470433,NULL
30575323379,NULL
11800510178,1966.0
30710660721,NULL
22610147009,1965.0
30595939810,1966.0
30430211662,NULL
20543218067,1974.0
30631467632,NULL
30726243328,NULL
30737525333,NULL
119929444,1963.0
30665833368,1968.0
16930900445,1974.0
30708949552,NULL
30748023673,NULL
30745957188,NULL
30660923527,NULL
22575766170,1974.0
1058066057,1937.0
30306579912,NULL
30738347373,1505.0
30643297497,NULL
1031685420,1967.0
30738248497,NULL
30367514525,1111.0
918921099,1976.0
30538818571,NULL
30657037242,NULL
30737245358,1702.0
30082148548,1978.0
30699604781,NULL
30706933760,NULL
65853181,1978.0
1978280450,1963.0
30708708616,NULL
30733344749,NULL
275352520,1964.0
30692362401,NULL
1046762509,1963.0
19593306436,1962.0
30718682962,1962.0
30556399073,1974.0
30523186646,NULL
30734217513,NULL
30012305301,NULL
30743257139,1969.0
30746033606,NULL
30137491647,NULL
30266523672,NULL
30191207695,NULL
720184571,1962.0
30683695026,NULL
30266563989,NULL
22523931843,1974.0
30137461622,NULL
30698067646,NULL
30514017249,1837.0
30424441940,1968.0
30332224873,NULL
30617865091,NULL
30692770710,1979.0
837170227,1969.0
30630537430,NULL
30603312370,1979.0
6929475639,1947.0
30738824911,1412.0
30313259468,1975.0
30621579656,NULL
18273784288,NULL
30422007325,1967.0
1971730398,NULL
30698782892,NULL
30259412450,1941.0
30733069823,NULL
18217724726,1969.0
10390215385,1949.0
21662450135,1948.0
22890297791,NULL
30642614296,NULL
30692377212,NULL
22505124632,1974.0
30696156597,1900.0
22408988278,1969.0
30699868421,NULL
30429723787,NULL
22582318092,1940.0
27059037,1949.0
30719364395,NULL
30175024279,1972.0
2795338710,1979.0
30699045077,NULL
18369566244,1955.0
30220057175,1950.0
30032906202,NULL
10253443391,1970.0
30543697288,1978.0
30667085532,NULL
22505003481,1973.0
30627143714,NULL
30711961716,1953.0
30179502854,1979.0
30365542322,NULL
30735331325,NULL
381789268,1969.0
30505774641,NULL
30644571045,1969.0
30299235127,NULL
30405755303,1976.0
21419752,NULL
16201619952,1971.0
30605055028,1969.0
30349208601,1979.0
5334849969,1976.0
586706972,1958.0
30617831644,NULL
30641300922,NULL
30521947856,1951.0
758139714,1963.0
30384218741,1968.0
898001281,1955.0
30621936480,NULL
17475986893,1972.0
15525845142,NULL
8644770135,1957.0
30656874668,NULL
30697790977,NULL
22877616178,1972.0
30733180192,1204.0
30238555834,1974.0
303692372,1942.0
30538101288,1964.0
30740199431,NULL
30662763775,NULL
22531841507,1969.0
30706474914,NULL
362354844,1967.0
30149718025,NULL
30737635312,NULL
30429270948,1978.0
30255639397,1975.0
30303597004,NULL
22844627983,1963.0
30454911106,1979.0
30733393192,1978.0
30568676125,NULL
10236871331,1973.0
30264905720,NULL
30249696297,1957.0
22925602126,1962.0
30116002775,1978.0
30582848774,1976.0
30080476038,1976.0
30614250089,1969.0
30520520867,1958.0
30745836844,1960.0
30615967183,1973.0
17507276019,NULL
30740419510,1971.0
30685044905,NULL
30722595391,1976.0
30699080730,NULL
30609768171,1972.0
30253520540,1973.0
22844627890,1974.0
30575684620,NULL
30741989918,NULL
30699300574,NULL
30747254267,1974.0
30699080560,NULL
2713065618,1967.0
219907698,1960.0
22817138505,1913.0
30594237582,1961.0
30324835559,NULL
30620683091,1975.0
30137602972,NULL
9405403007,1948.0
30109149713,1948.0
30577418637,1959.0
30647249176,NULL
30551329039,1922.0
20572902642,1958.0
30118845605,NULL
30739756250,NULL
30748178759,NULL
30742101855,1979.0
30405504481,1974.0
30053817990,1975.0
20673321153,1979.0
30746115884,NULL
30536870648,NULL
30367168499,1975.0
18572144197,1956.0
30753139562,NULL
1368030828,1927.0
30563331262,NULL
30271232517,NULL
30617505148,NULL
30602369998,1958.0
30699267039,NULL
3828386155,1975.0
30738609545,NULL
18075627086,1956.0
22920888415,1939.0
14461313120,1963.0
1270420421,1965.0
8942623395,1969.0
9742411646,NULL
30733533960,NULL
30272466981,NULL
609409907,1972.0
30404064304,1958.0
30663797167,1972.0
16588001628,1961.0
30137479617,NULL
22540662528,1979.0
30571379234,1967.0
30666176752,1974.0
30665131907,NULL
30611167775,NULL
1039445753,1952.0
30711729066,1979.0
30694786234,1918.0
30412935345,1947.0
30601110970,1974.0
30525229390,NULL
5428788399,1963.0
30704210286,NULL
1207397416,1964.0
22819962348,1950.0
30041453422,NULL
30487834402,1969.0
30744570455,1967.0
17515521501,NULL
30693672779,NULL
152665796,1964.0
22408985163,1977.0
17922142412,1979.0
19972923403,1976.0
98716627,1961.0
30210928493,NULL
10042376522,1972.0
12481311843,1968.0
30358520547,1900.0
30278901984,NULL
30137483087,1976.0
30137467240,NULL
30548120455,NULL
30663429107,1974.0
30697853025,NULL
30290118605,NULL
30744317539,NULL
30615832236,1976.0
30345446183,NULL
30288842132,1973.0
30536903962,NULL
30736427041,NULL
641902420,NULL
30381126611,1971.0
30573039059,1977.0
30697861109,NULL
18518594470,1975.0
17834158761,NULL
2780155689,1958.0
30354638602,NULL
30166317999,NULL
30649338159,1954.0
22256856990,NULL
880572285,1838.0
30025550703,NULL
30722939150,NULL
30132927534,1974.0
21053898505,1960.0
30237339011,NULL
30619264087,NULL
30470510220,NULL
14781988251,1968.0
30496814437,NULL
30660746851,NULL
30628688820,NULL
9177465481,NULL
22867333687,NULL
792263735,1962.0
13911965627,1977.0
12613821190,1975.0
30692887045,1979.0
30743842382,NULL
22408991012,1973.0
30738616102,1215.0
30750813660,1962.0
832410435,NULL
12059030439,1963.0
30718111523,NULL
30637008458,1964.0
22896984656,1970.0
30283016423,NULL
30230418521,1961.0
1174609542,1950.0
30614228548,NULL
30411497940,1968.0
197729822,1970.0
22629703149,NULL
30533825586,NULL
30553181776,1977.0
30584870242,NULL
30471017317,1958.0
30137527023,NULL
1329938319,1975.0
30247852244,NULL
30587976048,1892.0
30234311335,NULL
30556625638,NULL
30743846080,NULL
30606964444,1974.0
30456996157,NULL
30425835720,1942.0
22845474495,NULL
30080065810,1979.0
30697849688,NULL
30732922681,1933.0
30553012691,1957.0
30343295167,1852.0
30699166666,NULL
30587556695,NULL
12582942135,1964.0
30715383922,NULL
987184342,1970.0
1083466282,NULL
30737771175,1972.0
19342717713,1934.0
30725369374,NULL
30621255723,NULL
30342544214,1964.0
30271155128,NULL
30234056309,NULL
30740769467,NULL
9061568763,1891.0
22516161984,NULL
30723750082,NULL
16239547366,1968.0
12220754484,1978.0
30711924640,NULL
30694503032,NULL
30450498742,1964.0
30740770834,NULL
30711982418,NULL
30740677926,1979.0
30737369099,1625.0
22854045635,1958.0
30657359046,NULL
30688805911,NULL
30120580011,1958.0
5642072649,1975.0
30748223212,NULL
30430422077,1978.0
30748470616,NULL
2845020492,1976.0
30220750658,1969.0
30464063991,NULL
30557212002,1966.0
30711835943,1942.0
30575196945,NULL
30310716799,1963.0
30616208200,NULL
30734078769,NULL
30723874912,NULL
22607281731,1973.0
30740761903,1971.0
1425230416,1898.0
30547846221,1975.0
15188396493,1967.0
30623910462,NULL
226751730,1976.0
30327159411,NULL
9695135519,1968.0
30739024316,1975.0
30310719623,1976.0
30494040732,NULL
30137546438,NULL
30310717455,1966.0
30602596700,1964.0
30626762830,NULL
30749398161,NULL
30556301377,NULL
4785261960,1834.0
30043819116,NULL
30577538311,NULL
30174848077,NULL
30740254160,NULL
30662679638,1968.0
30370986346,1964.0
15453811073,NULL
30720953992,NULL
30739835435,1101.0
30662759031,NULL
30422383221,NULL
18720729558,NULL
30732993858,NULL
30739714864,1102.0
16776959296,NULL
30137539543,NULL
8812749032,1882.0
17004357783,1961.0
30747916416,1978.0
17004357656,1968.0
22900795027,NULL
30259629672,NULL
21733240388,1977.0
30663106817,1978.0
22420043329,1976.0
30699607262,NULL
30707076242,NULL
30668426902,NULL
30699272601,NULL
18440112995,1961.0
22420065033,1970.0
30577410741,NULL
30616978431,1978.0
15039149220,1963.0
30622250736,NULL
22823700639,NULL
22506238387,1975.0
30699303224,NULL
2786898050,NULL
30614157218,1979.0
19586146168,1973.0
17683652843,1977.0
30230570919,1975.0
30740281702,NULL
30266561255,NULL
30728439724,NULL
30737115307,1528.0
30620265038,NULL
30705914204,1977.0
30590813161,1965.0
30276548629,NULL
30699012964,NULL
21031779900,NULL
30277064592,NULL
30324134990,NULL
30073791822,1884.0
22539795352,NULL
30618902668,NULL
30082091534,1972.0
15517305565,1971.0
30515188131,1949.0
30699603832,NULL
30301439914,NULL
30267868874,NULL
30604991902,1966.0
30737944945,1972.0
30647053255,NULL
30324230737,NULL
30591576566,NULL
30027527767,NULL
16881755652,1973.0
30504798481,NULL
30278697293,NULL
30577375783,NULL
22020192322,1966.0
172778114,1953.0
30652780972,1977.0
30630997831,NULL
11924291735,1974.0
30715057262,NULL
30705597817,1958.0
77404867,1898.0
30410509355,1968.0
30710507613,1979.0
30137565836,NULL
30727848969,NULL
30252653307,NULL
30137544965,1974.0
16794748174,1976.0
30647532444,NULL
12754088828,1958.0
30699123894,NULL
30257722657,1977.0
22505003916,1969.0
30725400752,NULL
22020192669,NULL
22849166915,1955.0
19650898911,1976.0
30564375343,NULL
